# RaceRender Data: TrackAddict 4.3.5 on Android 9 [samsung SM-N960F] (Mode: 0)
# End Point: 51.99907, 13.68830  @ -1.00 deg
# GPS: Android; Mode: Android
# User Settings: SL1;U1;AS1;LT1/1;EC0;VC-1;VQ3;VS0;VSOIS0;VIF1
# Device Free Space: 92967 MB
"Time","UTC Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (Km/h)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (kPa)","Pressure Altitude (m)"
479.699,1559734590.699,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.16,-0.04,0,100.39,77.8
479.745,1559734590.745,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.14,-0.04,0,100.39,77.8
479.801,1559734590.801,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.91,-0.13,-0.01,0,100.39,77.8
479.847,1559734590.847,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.12,-0.04,0,100.39,77.8
479.898,1559734590.898,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.12,-0.04,0,100.39,77.8
479.953,1559734590.953,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.94,-0.10,-0.04,0,100.39,77.9
480.000,1559734591.000,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.94,-0.10,-0.03,0,100.39,77.9
480.048,1559734591.048,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.94,-0.09,-0.01,0,100.39,77.9
480.100,1559734591.100,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.09,0.03,0,100.39,77.9
480.158,1559734591.158,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.94,-0.09,0.03,0,100.39,77.9
480.206,1559734591.206,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.94,-0.09,-0.01,0,100.40,77.7
480.256,1559734591.256,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.94,-0.09,-0.01,0,100.40,77.7
480.307,1559734591.307,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.88,-0.09,0.00,0,100.40,77.7
480.359,1559734591.359,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.86,-0.09,0.00,0,100.40,77.7
480.407,1559734591.407,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.82,-0.09,0.03,0,100.40,77.7
480.461,1559734591.461,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.81,-0.10,0.03,0,100.40,77.6
480.508,1559734591.508,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.74,-0.10,0.05,0,100.40,77.6
480.559,1559734591.559,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.73,-0.09,0.05,0,100.40,77.6
480.611,1559734591.611,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.69,-0.09,0.04,0,100.40,77.6
480.658,1559734591.658,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.62,-0.09,0.02,0,100.40,77.6
480.708,1559734591.708,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.53,-0.09,0.02,0,100.40,77.5
480.761,1559734591.761,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.48,-0.08,-0.03,0,100.40,77.5
480.808,1559734591.808,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.40,-0.06,-0.05,0,100.40,77.5
480.859,1559734591.859,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.31,-0.06,-0.05,0,100.40,77.5
480.909,1559734591.909,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.18,-0.07,-0.05,0,100.40,77.5
480.960,1559734591.960,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.05,-0.08,-0.03,0,100.40,77.4
481.008,1559734592.008,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.02,-0.09,-0.01,0,100.40,77.4
481.061,1559734592.061,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.09,-0.10,-0.01,0,100.40,77.4
481.108,1559734592.108,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.11,-0.10,-0.02,0,100.40,77.4
481.161,1559734592.161,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.16,-0.12,-0.04,0,100.40,77.4
481.208,1559734592.208,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.20,-0.15,-0.06,1,100.40,77.4
481.259,1559734592.259,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.23,-0.16,-0.10,1,100.40,77.4
481.308,1559734592.308,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.25,-0.16,-0.10,1,100.40,77.4
481.361,1559734592.361,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.29,-0.16,-0.09,1,100.40,77.4
481.409,1559734592.409,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.29,-0.16,-0.09,1,100.40,77.4
481.459,1559734592.459,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.31,-0.15,-0.06,1,100.40,77.2
481.509,1559734592.509,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.33,-0.15,0.02,1,100.40,77.2
481.558,1559734592.558,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.34,-0.18,0.02,1,100.40,77.2
481.606,1559734592.606,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.38,-0.19,-0.03,1,100.40,77.2
481.660,1559734592.660,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.39,-0.19,-0.03,1,100.40,77.2
481.706,1559734592.706,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.42,-0.14,-0.03,1,100.40,77.1
481.757,1559734592.757,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.44,-0.12,-0.04,1,100.40,77.1
481.806,1559734592.806,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.46,-0.10,-0.04,1,100.40,77.1
481.857,1559734592.857,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.47,-0.10,-0.06,1,100.40,77.1
481.906,1559734592.906,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.47,-0.12,-0.06,1,100.40,77.1
481.960,1559734592.960,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.46,-0.13,-0.05,1,100.40,76.9
482.008,1559734593.008,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.46,-0.14,-0.05,1,100.40,76.9
482.057,1559734593.057,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.50,-0.14,-0.04,1,100.40,76.9
482.106,1559734593.106,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.50,-0.14,-0.05,1,100.40,76.9
482.157,1559734593.157,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.51,-0.14,-0.05,1,100.40,76.9
482.205,1559734593.205,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,0.52,-0.14,-0.05,1,100.40,76.9
482.243,1559734593.243,1,0,0,1,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.52,-0.14,-0.05,1,100.40,76.9
482.297,1559734593.297,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.54,-0.14,-0.03,1,100.40,76.9
482.347,1559734593.347,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.58,-0.13,-0.05,1,100.40,76.9
482.397,1559734593.397,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.62,-0.13,-0.04,1,100.40,76.9
482.446,1559734593.446,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.65,-0.15,-0.04,1,100.40,77.0
482.500,1559734593.500,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.69,-0.15,-0.04,1,100.40,77.0
482.547,1559734593.547,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.70,-0.14,-0.04,1,100.40,77.0
482.599,1559734593.599,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.75,-0.14,-0.04,1,100.40,77.0
482.647,1559734593.647,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.75,-0.16,-0.04,1,100.40,77.0
482.698,1559734593.698,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.78,-0.16,-0.04,1,100.40,76.9
482.747,1559734593.747,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.86,-0.16,-0.06,1,100.40,76.9
482.801,1559734593.801,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.89,-0.16,-0.04,1,100.40,76.9
482.862,1559734593.862,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.89,-0.17,-0.04,1,100.40,76.9
482.921,1559734593.921,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.91,-0.17,0.00,1,100.41,76.8
482.967,1559734593.967,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.93,-0.16,0.00,1,100.41,76.8
483.018,1559734594.018,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.99,-0.16,-0.02,1,100.41,76.8
483.070,1559734594.070,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.00,-0.16,-0.02,1,100.41,76.8
483.117,1559734594.117,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.00,-0.16,-0.02,1,100.41,76.8
483.165,1559734594.165,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.00,-0.14,-0.02,1,100.41,76.6
483.216,1559734594.216,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.06,-0.14,-0.03,1,100.41,76.6
483.266,1559734594.266,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.06,-0.13,-0.03,1,100.41,76.6
483.318,1559734594.318,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.06,-0.10,-0.02,1,100.41,76.6
483.367,1559734594.367,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.08,-0.07,-0.02,1,100.41,76.6
483.419,1559734594.419,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.08,-0.07,-0.02,1,100.41,76.5
483.467,1559734594.467,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.08,-0.02,-0.02,1,100.41,76.5
483.519,1559734594.519,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.02,0.02,0.04,1,100.41,76.5
483.566,1559734594.566,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.99,0.07,0.05,1,100.41,76.5
483.617,1559734594.617,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.07,0.08,1,100.41,76.5
483.666,1559734594.666,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.91,0.07,0.09,1,100.41,76.4
483.717,1559734594.717,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.91,0.07,0.11,1,100.41,76.4
483.767,1559734594.767,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.85,0.07,0.11,1,100.41,76.4
483.819,1559734594.819,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.84,0.08,0.09,1,100.41,76.4
483.867,1559734594.867,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.85,0.12,0.05,1,100.41,76.4
483.916,1559734594.916,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.87,0.16,0.02,1,100.41,76.5
483.966,1559734594.966,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.87,0.18,0.02,1,100.41,76.5
484.017,1559734595.017,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.86,0.18,0.04,1,100.41,76.5
484.066,1559734595.066,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.83,0.18,0.06,1,100.41,76.5
484.118,1559734595.118,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.81,0.16,0.09,1,100.41,76.5
484.168,1559734595.168,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.81,0.16,0.06,1,100.41,76.5
484.216,1559734595.216,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.83,0.16,0.08,1,100.41,76.5
484.265,1559734595.265,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.84,0.15,0.06,1,100.41,76.5
484.318,1559734595.318,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.86,0.15,0.06,1,100.41,76.5
484.365,1559734595.365,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.87,0.15,0.06,1,100.41,76.5
484.420,1559734595.420,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.87,0.15,0.06,1,100.41,76.6
484.467,1559734595.467,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.88,0.15,0.06,1,100.41,76.6
484.518,1559734595.518,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.88,0.14,0.06,1,100.41,76.6
484.567,1559734595.567,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.90,0.15,0.06,1,100.41,76.6
484.618,1559734595.618,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.91,0.15,0.06,1,100.41,76.6
484.669,1559734595.669,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.19,0.05,1,100.40,76.9
484.721,1559734595.721,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.22,0.05,1,100.40,76.9
484.767,1559734595.767,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.24,0.04,1,100.40,76.9
484.818,1559734595.818,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.92,0.24,0.06,1,100.40,76.9
484.867,1559734595.867,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.90,0.22,0.06,1,100.40,76.9
484.918,1559734595.918,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.87,0.20,0.08,1,100.40,76.9
484.969,1559734595.969,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.83,0.19,0.14,1,100.40,76.9
485.021,1559734596.021,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.83,0.18,0.15,1,100.40,76.9
485.069,1559734596.069,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.83,0.18,0.15,1,100.40,76.9
485.118,1559734596.118,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.87,0.19,0.10,1,100.40,76.9
485.165,1559734596.165,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.90,0.20,0.05,1,100.40,76.9
485.216,1559734596.216,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.20,0.05,1,100.40,76.9
485.266,1559734596.266,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.21,0.03,1,100.40,76.9
485.319,1559734596.319,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.22,0.02,1,100.40,76.9
485.370,1559734596.370,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.22,0.03,1,100.40,76.9
485.418,1559734596.418,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.22,0.10,1,100.41,76.8
485.467,1559734596.467,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.94,0.22,0.10,1,100.41,76.8
485.518,1559734596.518,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.20,0.09,1,100.41,76.8
485.569,1559734596.569,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.20,0.09,1,100.41,76.8
485.631,1559734596.631,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.19,0.09,1,100.41,76.8
485.680,1559734596.680,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.19,0.13,1,100.41,76.7
485.739,1559734596.739,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,0.97,0.18,0.13,1,100.41,76.7
485.786,1559734596.786,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.01,0.18,0.11,1,100.41,76.7
485.838,1559734596.838,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.02,0.17,0.10,1,100.41,76.7
485.889,1559734596.889,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.03,0.17,0.10,1,100.41,76.7
485.939,1559734596.939,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.08,0.17,0.09,1,100.41,76.8
485.987,1559734596.987,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.09,0.17,0.04,1,100.41,76.8
486.039,1559734597.039,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.09,0.19,0.04,1,100.41,76.8
486.089,1559734597.089,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.08,0.17,0.09,1,100.41,76.8
486.136,1559734597.136,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.07,0.13,0.09,1,100.41,76.8
486.186,1559734597.186,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.07,0.10,0.07,1,100.41,76.7
486.237,1559734597.237,1,0,0,0,0.000,51.9988532,13.6851082,50.5,166,0.0,0.0,32.0,1.07,0.03,-0.00,1,100.41,76.7
486.265,1559734597.265,1,0,0,1,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,1.03,-0.07,-0.00,1,100.41,76.7
486.321,1559734597.321,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.99,-0.08,0.03,1,100.41,76.7
486.377,1559734597.377,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.99,-0.09,0.03,1,100.41,76.7
486.426,1559734597.426,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.99,-0.10,0.02,1,100.41,76.5
486.477,1559734597.477,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.95,-0.10,0.02,1,100.41,76.5
486.526,1559734597.526,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.95,-0.10,0.02,1,100.41,76.5
486.580,1559734597.580,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.94,-0.10,-0.02,1,100.41,76.5
486.626,1559734597.626,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.85,-0.12,-0.03,1,100.41,76.5
486.678,1559734597.678,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.83,-0.14,-0.03,1,100.41,76.0
486.728,1559734597.728,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.73,-0.15,-0.04,1,100.41,76.0
486.778,1559734597.778,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.65,-0.15,-0.03,1,100.41,76.0
486.826,1559734597.826,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.53,-0.15,-0.01,1,100.41,76.0
486.880,1559734597.880,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.35,-0.17,-0.01,1,100.41,76.0
486.928,1559734597.928,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.25,-0.19,-0.03,1,100.42,75.6
486.978,1559734597.978,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.12,-0.21,-0.04,0,100.42,75.6
487.027,1559734598.027,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,0.00,-0.22,-0.08,0,100.42,75.6
487.073,1559734598.073,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,-0.08,-0.23,-0.14,0,100.42,75.6
487.125,1559734598.125,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,-0.13,-0.24,-0.14,0,100.42,75.6
487.178,1559734598.178,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,-0.20,-0.25,-0.13,0,100.42,75.6
487.226,1559734598.226,1,0,0,0,0.000,51.9993489,13.6855054,37.7,124,23.6,349.2,48.0,-0.24,-0.27,-0.12,0,100.42,75.6
487.267,1559734598.267,1,0,0,1,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.28,-0.30,-0.11,0,100.42,75.6
487.317,1559734598.317,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.30,-0.36,-0.11,0,100.42,75.6
487.366,1559734598.366,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.33,-0.38,-0.10,0,100.42,75.6
487.419,1559734598.419,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.38,-0.38,-0.08,0,100.42,75.3
487.466,1559734598.466,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.43,-0.37,-0.05,0,100.42,75.3
487.520,1559734598.520,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.48,-0.36,-0.05,0,100.42,75.3
487.568,1559734598.568,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.52,-0.36,-0.08,0,100.42,75.3
487.618,1559734598.618,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.54,-0.36,-0.08,0,100.42,75.3
487.669,1559734598.669,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.59,-0.36,-0.05,0,100.43,74.9
487.720,1559734598.720,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.60,-0.34,-0.03,0,100.43,74.9
487.768,1559734598.768,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.62,-0.33,-0.03,0,100.43,74.9
487.819,1559734598.819,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.64,-0.32,-0.03,0,100.43,74.9
487.867,1559734598.867,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.65,-0.30,-0.05,0,100.43,74.9
487.919,1559734598.919,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.69,-0.28,-0.06,0,100.43,74.8
487.971,1559734598.971,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.72,-0.23,-0.06,0,100.43,74.8
488.021,1559734599.021,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.72,-0.22,-0.09,0,100.43,74.8
488.069,1559734599.069,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.73,-0.21,-0.09,0,100.43,74.8
488.116,1559734599.116,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.71,-0.20,-0.09,0,100.43,74.8
488.166,1559734599.166,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.70,-0.20,-0.05,0,100.43,74.7
488.215,1559734599.215,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.66,-0.20,-0.00,0,100.43,74.7
488.266,1559734599.266,1,0,0,0,0.000,51.9994138,13.6855329,34.6,113,24.3,1.2,32.0,-0.66,-0.19,-0.00,0,100.43,74.7
488.270,1559734599.270,1,0,0,1,0.000,51.9995220,13.6855231,27.1,89,32.1,313.7,32.0,-0.66,-0.19,-0.00,0,100.43,74.7
488.321,1559734599.321,1,0,0,0,0.000,51.9995220,13.6855231,27.1,89,32.1,313.7,32.0,-0.68,-0.18,-0.05,0,100.43,74.7
488.367,1559734599.367,1,0,0,0,0.000,51.9995220,13.6855231,27.1,89,32.1,313.7,32.0,-0.69,-0.18,-0.06,0,100.43,74.7
488.417,1559734599.417,1,0,0,0,0.000,51.9995220,13.6855231,27.1,89,32.1,313.7,32.0,-0.70,-0.19,-0.06,0,100.43,74.4
488.467,1559734599.467,1,0,0,0,0.000,51.9995220,13.6855231,27.1,89,32.1,313.7,32.0,-0.70,-0.19,-0.07,0,100.43,74.4
488.519,1559734599.519,1,0,0,0,0.000,51.9995220,13.6855231,27.1,89,32.1,313.7,32.0,-0.72,-0.15,-0.07,0,100.43,74.4
